Address	Zip	Lat.	Long.
1	rothstein ln, Manhattan, NY	None	40.7830603	-73.9712488
--	rutgers park, Manhattan, NY	10002	40.7107223	-73.9897061
0	rutgers st extension, Manhattan, NY	None	40.790278	-73.959722
1	rutgers st extension, Manhattan, NY	None	40.7830603	-73.9712488
0	ruth winds way, Manhattan, NY	None	40.790278	-73.959722
1	ruth winds way, Manhattan, NY	None	40.7830603	-73.9712488
--	ryders aly, Manhattan, NY	10038	40.7089417	-74.0052421
0	sakharovbonner corner, Manhattan, NY	None	40.790278	-73.959722
1	sakharovbonner corner, Manhattan, NY	None	40.7830603	-73.9712488
0	sam a spiegel sq, Manhattan, NY	None	40.790278	-73.959722
1	sam a spiegel sq, Manhattan, NY	None	40.7830603	-73.9712488
--	samuel dickstein plz, Manhattan, NY	10002	40.7144902	-73.9846456
--	samuel j battle plz, Manhattan, NY	11215	40.6574014	-73.9916135
0	sara roosevelt pkwy, Manhattan, NY	11575	40.674671	-73.575143
1	sara roosevelt pkwy, Manhattan, NY	None	40.7516379	-73.9651805
2	sara roosevelt pkwy, Manhattan, NY	None	40.7462731	-73.8967647
3	sara roosevelt pkwy, Manhattan, NY	None	40.7370798	-73.9743939
4	sara roosevelt pkwy, Manhattan, NY	10016	40.7464139	-73.9689245
5	sara roosevelt pkwy, Manhattan, NY	10009	40.730812	-73.9739
6	sara roosevelt pkwy, Manhattan, NY	10002	40.713356	-73.978279
7	sara roosevelt pkwy, Manhattan, NY	10016	40.743439	-73.971809
8	sara roosevelt pkwy, Manhattan, NY	10025	40.803967	-73.966847
9	sara roosevelt pkwy, Manhattan, NY	10017	40.749518	-73.970613
0	scammel st, Manhattan, NY	None	40.790278	-73.959722
1	scammel st, Manhattan, NY	None	40.7830603	-73.9712488
0	schiff pkwy, Manhattan, NY	None	40.790278	-73.959722
1	schiff pkwy, Manhattan, NY	None	40.7830603	-73.9712488
--	seaport plz, Manhattan, NY	10038	40.710322	-74.0025502
--	sears st, Manhattan, NY	10035	40.7912481	-73.9195877
0	sgt jose enrique ulloa way, Manhattan, NY	None	40.790278	-73.959722
1	sgt jose enrique ulloa way, Manhattan, NY	None	40.7830603	-73.9712488
0	sharansky steps, Manhattan, NY	None	40.790278	-73.959722
1	sharansky steps, Manhattan, NY	None	40.7830603	-73.9712488
--	sheriff st, Manhattan, NY	10002	40.7189736	-73.9803091
0	sherman ave extension, Manhattan, NY	None	40.790278	-73.959722
1	sherman ave extension, Manhattan, NY	None	40.7830603	-73.9712488
0	sherman plz, Manhattan, NY	10023	40.7776157	-73.9823574
1	sherman plz, Manhattan, NY	None	40.8644423	-73.9237687
2	sherman plz, Manhattan, NY	10456	40.8311421	-73.9174273
3	sherman plz, Manhattan, NY	None	40.656911	-73.976657
--	sherman sq, Manhattan, NY	10023	40.7776157	-73.9823574
--	short ave, Manhattan, NY	11231	40.690983	-74.020595
--	shubert aly, Manhattan, NY	10036	40.758453	-73.986713
--	s loop rd, Manhattan, NY	10474	40.8103606	-73.8761259
--	s st viaduct, Manhattan, NY	None	40.7090818	-73.9963626
0	sr m i fitzgibbon corner, Manhattan, NY	None	40.790278	-73.959722
1	sr m i fitzgibbon corner, Manhattan, NY	None	40.7830603	-73.9712488
--	saint andrews plz, Manhattan, NY	10007	40.7129781	-74.0029094
--	saint johns ln, Manhattan, NY	10013	40.7210844	-74.0058359
--	stable ct, Manhattan, NY	10003	40.7275771	-73.991489
--	staff st, Manhattan, NY	10034	40.8674932	-73.9304842
0	stanton st extension, Manhattan, NY	None	40.790278	-73.959722
1	stanton st extension, Manhattan, NY	None	40.7830603	-73.9712488
--	state street plz, Manhattan, NY	10004	40.7023593	-74.0136239
--	staten island ferry route, Manhattan, NY	10004	40.701464	-74.0126623
--	steve flanders sq, Manhattan, NY	10038	40.7125659	-74.0064431
0	stevens plz, Manhattan, NY	None	40.790278	-73.959722
1	stevens plz, Manhattan, NY	None	40.7830603	-73.9712488
--	straus sq, Manhattan, NY	10002	40.7141732	-73.9900734
0	stuyvesant aly, Manhattan, NY	10003	40.7299137	-73.988614
1	stuyvesant aly, Manhattan, NY	10009	40.7312869	-73.9778768
2	stuyvesant aly, Manhattan, NY	10009	40.7321909	-73.9776543
--	stuyvesant oval, Manhattan, NY	10009	40.7321909	-73.9776543
--	stuyvesant sq, Manhattan, NY	10003	40.7336111	-73.984
--	stuyvesant walk, Manhattan, NY	10009	40.7312869	-73.9778768
--	sunken garden loop, Manhattan, NY	10035	40.7865409	-73.9302653
--	sunken meadow loop, Manhattan, NY	None	40.7935438	-73.9184781
0	sutton sq extension, Manhattan, NY	None	40.790278	-73.959722
1	sutton sq extension, Manhattan, NY	None	40.7830603	-73.9712488
--	sylvan pl, Manhattan, NY	10035	40.801549	-73.9386452
0	sylvia p woods way, Manhattan, NY	07650	40.8390118	-73.9910444
1	sylvia p woods way, Manhattan, NY	None	40.7950161	-73.9577216
2	sylvia p woods way, Manhattan, NY	10026	40.7963905	-73.9566058
3	sylvia p woods way, Manhattan, NY	None	40.7938931	-73.9580719
--	sylvia rivera way, Manhattan, NY	10451	40.8166024	-73.9310052
--	szold pl, Manhattan, NY	10009	40.7258949	-73.9757618
--	tampa rd, Manhattan, NY	10004	40.6920397	-74.0183664
0	ted corbitt way, Manhattan, NY	None	40.790278	-73.959722
1	ted corbitt way, Manhattan, NY	None	40.7830603	-73.9712488
--	temple st, Manhattan, NY	10075	40.7742803	-73.9572748
--	tepper ave, Manhattan, NY	10035	40.7919719	-73.92044
--	terrace dr, Manhattan, NY	None	40.7737714	-73.9724759
--	teunissen pl, Manhattan, NY	10463	40.87669	-73.912796
0	thames st, Manhattan, NY	10280	40.7079204	-74.0162243
1	thames st, Manhattan, NY	10006	40.708994	-74.0121688
0	the claude brown corner, Manhattan, NY	None	40.790278	-73.959722
1	the claude brown corner, Manhattan, NY	None	40.7830603	-73.9712488
--	the mall, Manhattan, NY	None	40.7723522	-73.9715901
--	theater aly, Manhattan, NY	10038	40.7112271	-74.0071385
0	tiananmen sq corner, Manhattan, NY	None	40.790278	-73.959722
1	tiananmen sq corner, Manhattan, NY	None	40.7830603	-73.9712488
--	tibbett ave, Manhattan, NY	10463	40.8819706	-73.9072344
--	times sq alliance, Manhattan, NY	10105	40.763074	-73.978752
0	times sq bid, Manhattan, NY	None	40.790278	-73.959722
1	times sq bid, Manhattan, NY	None	40.7830603	-73.9712488
0	tommy dowd way, Manhattan, NY	None	40.790278	-73.959722
1	tommy dowd way, Manhattan, NY	None	40.7830603	-73.9712488
0	tompkins sq, Manhattan, NY	10009	40.7263763	-73.9817771
1	tompkins sq, Manhattan, NY	10009	40.7242008	-73.9816232
0	tompkins sq n, Manhattan, NY	10009	40.7263763	-73.9817771
1	tompkins sq n, Manhattan, NY	10009	40.7242008	-73.9816232
0	tompkins sq s, Manhattan, NY	10009	40.7263763	-73.9817771
1	tompkins sq s, Manhattan, NY	10009	40.7242008	-73.9816232
0	transverse rd, Manhattan, NY	10029	40.7904839	-73.9598062
1	transverse rd, Manhattan, NY	10019	40.7705371	-73.9742697
2	transverse rd, Manhattan, NY	10024	40.7737383	-73.9712657
3	transverse rd, Manhattan, NY	None	40.7699042	-73.9747534
4	transverse rd, Manhattan, NY	None	40.7916391	-73.9625309
5	transverse rd, Manhattan, NY	None	40.7781748	-73.9664256
6	transverse rd, Manhattan, NY	None	40.7823327	-73.9634887
--	trimble pl, Manhattan, NY	10007	40.716307	-74.0061767
0	trinity cemetery boundary, Manhattan, NY	None	40.790278	-73.959722
1	trinity cemetery boundary, Manhattan, NY	None	40.7830603	-73.9712488
--	tryon row, Manhattan, NY	10040	40.8632707	-73.9320033
--	union sq e, Manhattan, NY	10003	40.7353634	-73.9899657
0	union sq partnership, Manhattan, NY	None	40.790278	-73.959722
1	union sq partnership, Manhattan, NY	None	40.7830603	-73.9712488
0	unnamed st, Manhattan, NY	None	40.790278	-73.959722
1	unnamed st, Manhattan, NY	None	40.7830603	-73.9712488
0	upper ny bay, Manhattan, NY	10022	40.756126	-73.965687
1	upper ny bay, Manhattan, NY	10018	40.7534636	-73.9829111
2	upper ny bay, Manhattan, NY	10016	40.7395463	-73.9770832
3	upper ny bay, Manhattan, NY	10011	40.741025	-74.0019928
4	upper ny bay, Manhattan, NY	10034	40.867705	-73.920997
5	upper ny bay, Manhattan, NY	10014	40.7399228	-74.0057917
6	upper ny bay, Manhattan, NY	10031	40.826771	-73.955414
7	upper ny bay, Manhattan, NY	10016	40.742778	-73.975833
--	van nest pl, Manhattan, NY	None	40.8418429	-73.8690523
0	vanderbilt concourse, Manhattan, NY	None	40.790278	-73.959722
1	vanderbilt concourse, Manhattan, NY	None	40.7830603	-73.9712488
0	vandewater st, Manhattan, NY	None	40.790278	-73.959722
1	vandewater st, Manhattan, NY	None	40.7830603	-73.9712488
0	verrazano st, Manhattan, NY	None	40.790278	-73.959722
1	verrazano st, Manhattan, NY	None	40.7830603	-73.9712488
0	village alliance, Manhattan, NY	10002	40.7136714	-73.9883355
1	village alliance, Manhattan, NY	10024	40.785301	-73.974798
2	village alliance, Manhattan, NY	10017	40.752905	-73.970385
3	village alliance, Manhattan, NY	10021	40.7669231	-73.9592491
4	village alliance, Manhattan, NY	10001	40.7454879	-73.9924134
5	village alliance, Manhattan, NY	10169	40.7541224	-73.9761787
6	village alliance, Manhattan, NY	10036	40.7611671	-73.997733
7	village alliance, Manhattan, NY	10019	40.7713768	-73.9890545
8	village alliance, Manhattan, NY	10105	40.763074	-73.978752
9	village alliance, Manhattan, NY	10022	40.763798	-73.9703488
10	village alliance, Manhattan, NY	10029	40.7928461	-73.9452733
11	village alliance, Manhattan, NY	10018	40.7532366	-73.9913174
12	village alliance, Manhattan, NY	10005	40.7068843	-74.0098873
13	village alliance, Manhattan, NY	10003	40.732435	-73.9888697
14	village alliance, Manhattan, NY	10004	40.7057919	-74.0159658
15	village alliance, Manhattan, NY	10002	40.7198009	-73.990961
16	village alliance, Manhattan, NY	10002	40.7141529	-73.9882145
--	village sq, Manhattan, NY	10014	40.7341486	-73.9991785
--	vincent albano park, Manhattan, NY	10016	40.7419308	-73.978428
0	vincent f albano sq, Manhattan, NY	None	40.790278	-73.959722
1	vincent f albano sq, Manhattan, NY	None	40.7830603	-73.9712488
0	vinegar hill corner, Manhattan, NY	None	40.790278	-73.959722
1	vinegar hill corner, Manhattan, NY	None	40.7830603	-73.9712488
0	wall street ct, Manhattan, NY	10009	40.7259894	-73.9686403
1	wall street ct, Manhattan, NY	10009	40.7236259	-73.9853838
2	wall street ct, Manhattan, NY	None	40.704001	-74.001898
0	wall street plz, Manhattan, NY	10009	40.7259894	-73.9686403
1	wall street plz, Manhattan, NY	10009	40.7236259	-73.9853838
2	wall street plz, Manhattan, NY	None	40.704001	-74.001898
0	wards island greenway, Manhattan, NY	None	40.790278	-73.959722
1	wards island greenway, Manhattan, NY	None	40.7830603	-73.9712488
--	wards meadow loop, Manhattan, NY	None	40.7826509	-73.9257264
0	wash bridge entrance approach, Manhattan, NY	None	40.790278	-73.959722
1	wash bridge entrance approach, Manhattan, NY	None	40.7830603	-73.9712488
0	wash bridge exit ramp, Manhattan, NY	10035	40.796139	-73.91951
1	wash bridge exit ramp, Manhattan, NY	10128	40.7789538	-73.9439246
0	washington heights bid, Manhattan, NY	None	40.790278	-73.959722
1	washington heights bid, Manhattan, NY	None	40.7830603	-73.9712488
0	washington sq village, Manhattan, NY	10012	40.7276664	-73.9981791
1	washington sq village, Manhattan, NY	10012	40.7280777	-73.9972752
0	washington st extension, Manhattan, NY	None	40.790278	-73.959722
1	washington st extension, Manhattan, NY	None	40.7830603	-73.9712488
--	waterside plz, Manhattan, NY	None	40.7384018	-73.9732231
0	watts st extension, Manhattan, NY	None	40.790278	-73.959722
1	watts st extension, Manhattan, NY	None	40.7830603	-73.9712488
0	wes joice corner, Manhattan, NY	None	40.790278	-73.959722
1	wes joice corner, Manhattan, NY	None	40.7830603	-73.9712488
0	w 59 street pedestrian unp, Manhattan, NY	None	40.790278	-73.959722
1	w 59 street pedestrian unp, Manhattan, NY	None	40.7830603	-73.9712488
--	w 61 dr, Manhattan, NY	10023	40.7728237	-73.9881842
--	w 66 street extension, Manhattan, NY	None	40.7344357	-74.0557018
0	w 68 street pedestrian unp, Manhattan, NY	None	40.790278	-73.959722
1	w 68 street pedestrian unp, Manhattan, NY	None	40.7830603	-73.9712488
--	w 70 street extension, Manhattan, NY	None	40.7344357	-74.0557018
--	w 72 st extension, Manhattan, NY	None	40.7344357	-74.0557018
0	w 72 street pedestrian unp, Manhattan, NY	None	40.790278	-73.959722
1	w 72 street pedestrian unp, Manhattan, NY	None	40.7830603	-73.9712488
--	w 74 street extension, Manhattan, NY	None	40.7344357	-74.0557018
--	w 119 street extension, Manhattan, NY	None	40.7344357	-74.0557018
--	w 134 street extension, Manhattan, NY	None	40.7344357	-74.0557018
--	w 151 street extension, Manhattan, NY	None	40.7344357	-74.0557018
--	w 152 street extension, Manhattan, NY	None	40.7344357	-74.0557018
0	w 155 street pedestrian unp, Manhattan, NY	None	40.790278	-73.959722
1	w 155 street pedestrian unp, Manhattan, NY	None	40.7830603	-73.9712488
--	w 158 street extension, Manhattan, NY	None	40.7344357	-74.0557018
0	w 158 street pedestrian unp, Manhattan, NY	None	40.790278	-73.959722
1	w 158 street pedestrian unp, Manhattan, NY	None	40.7830603	-73.9712488
--	w 165 st extension, Manhattan, NY	None	40.7344357	-74.0557018
--	w 168 street extension, Manhattan, NY	None	40.7344357	-74.0557018
--	w 214 st extension, Manhattan, NY	None	40.7344357	-74.0557018
--	w loop rd, Manhattan, NY	10474	40.8103606	-73.8761259
--	w st extension, Manhattan, NY	None	40.7344357	-74.0557018
--	w thames st, Manhattan, NY	10280	40.7079204	-74.0162243
0	western union plz, Manhattan, NY	10003	40.7353634	-73.9899657
1	western union plz, Manhattan, NY	10003	40.7358984	-73.9912281
2	western union plz, Manhattan, NY	10003	40.7352936	-73.9912707
3	western union plz, Manhattan, NY	10003	40.734735	-73.9913804
4	western union plz, Manhattan, NY	11215	40.679532	-73.9884911
5	western union plz, Manhattan, NY	None	40.7102258	-73.9509961
6	western union plz, Manhattan, NY	None	40.6701427	-73.9599791
7	western union plz, Manhattan, NY	None	40.8224515	-73.9019556
8	western union plz, Manhattan, NY	11218	40.6499644	-73.9923097
--	wheeler ave, Manhattan, NY	11231	40.690562	-74.020158
--	willett st, Manhattan, NY	10002	40.715818	-73.9828735
0	william and sarah richio way, Manhattan, NY	None	40.790278	-73.959722
1	william and sarah richio way, Manhattan, NY	None	40.7830603	-73.9712488
--	willis ave bridge approach, Manhattan, NY	10454	40.8042795	-73.9275712
0	wilson batista corner, Manhattan, NY	None	40.790278	-73.959722
1	wilson batista corner, Manhattan, NY	None	40.7830603	-73.9712488
--	world financial center, Manhattan, NY	10282	40.715145	-74.017282
0	world trade center, Manhattan, NY	None	40.7115441	-74.0134869
1	world trade center, Manhattan, NY	10006	40.71271	-74.01193
2	world trade center, Manhattan, NY	10007	40.712582	-74.009781
--	worldwide plz, Manhattan, NY	10019	40.7628727	-73.9878943
--	yeaton rd, Manhattan, NY	11231	40.6858919	-74.0219639
0	yolanda sanchez pl, Manhattan, NY	None	40.790278	-73.959722
1	yolanda sanchez pl, Manhattan, NY	None	40.7127837	-74.0059413
2	yolanda sanchez pl, Manhattan, NY	None	40.7830603	-73.9712488
0	young lords way, Manhattan, NY	None	40.790278	-73.959722
1	young lords way, Manhattan, NY	None	40.7830603	-73.9712488
0	zora neale hurston pl, Manhattan, NY	None	40.790278	-73.959722
1	zora neale hurston pl, Manhattan, NY	None	40.7127837	-74.0059413
2	zora neale hurston pl, Manhattan, NY	None	40.7830603	-73.9712488
